600432,  *ST吉恩,600432,  *ST吉恩,  2003-09-05,160372.39,81112.15,  
600433,  冠豪高新,600433,  冠豪高新,  2003-06-19,127131.54,119028,  
600435,  北方导航,600435,  北方导航,  2003-07-04,148932,148932,  
600436,  片仔癀,600436,  片仔癀,  2003-06-16,60331.72,60331.72,  
600438,  通威股份,600438,  通威股份,  2004-03-02,388237.22,193387.98,  
600439,  瑞贝卡,600439,  瑞贝卡,  2003-07-10,94332.12,94332.12,  
600444,  国机通用,600444,  国机通用,  2004-02-19,14642.19,10500,  
600446,  金证股份,600446,  金证股份,  2003-12-24,83500.95,80140.95,  
600448,  华纺股份,600448,  华纺股份,  2001-09-03,42236.41,39939.37,  
600449,  宁夏建材,600449,  宁夏建材,  2003-08-29,47818.1,47818.1,  
600452,  涪陵电力,600452,  涪陵电力,  2004-03-03,16000,16000,  
600455,  博通股份,600455,  博通股份,  2004-03-29,6245.8,4971.78,  
600456,  宝钛股份,600456,  宝钛股份,  2002-04-12,43026.57,43026.57,  
600458,  时代新材,600458,  时代新材,  2002-12-19,80279.82,66142.21,  
600459,  贵研铂业,600459,  贵研铂业,  2003-05-16,26097.77,26097.77,  
600460,  士兰微,600460,  士兰微,  2003-03-11,124716.8,124716.8,  
600461,  洪城水业,600461,  洪城水业,  2004-06-01,78959.36,59400,  
600462,  九有股份,600462,  九有股份,  2003-09-03,53378,53378,  
600463,  空港股份,600463,  空港股份,  2004-03-18,30000,25200,  
600466,  蓝光发展,600466,  蓝光发展,  2001-02-12,213773.01,88255.41,  
600467,  好当家,600467,  好当家,  2004-04-05,146099.43,146099.43,  
600468,  百利电气,600468,  百利电气,  2001-06-15,54074.23,53228.73,  
600469,  风神股份,600469,  风神股份,  2003-10-21,56241.32,56241.32,  
600470,  六国化工,600470,  六国化工,  2004-03-05,52160,52160,  
600475,  华光股份,600475,  华光股份,  2003-07-21,25600,25600,  
600476,  湘邮科技,600476,  湘邮科技,  2003-12-10,16107,16107,  
600477,  杭萧钢构,600477,  杭萧钢构,  2003-11-10,105714.94,80253.07,  
600478,  科力远,600478,  科力远,  2003-09-18,139107.03,127503.5,  
600479,  千金药业,600479,  千金药业,  2004-03-12,34875.59,30481.92,  
600480,  凌云股份,600480,  凌云股份,  2003-08-15,45093.42,36171.48,  
600481,  双良节能,600481,  双良节能,  2003-04-22,162049.58,162049.58,  
600482,  中国动力,600482,  中国动力,  2004-07-14,173919.09,52434.2,  
600483,  福能股份,600483,  福能股份,  2004-05-31,155182.56,28848.37,  
600485,  信威集团,600485,  信威集团,  2003-08-07,292374.28,163144.32,  
600486,  扬农化工,600486,  扬农化工,  2002-04-25,30989.89,30989.89,  
600487,  亨通光电,600487,  亨通光电,  2003-08-22,124126.91,115126.91,  
600488,  天药股份,600488,  天药股份,  2001-06-18,96085.5,96085.5,  
600489,  中金黄金,600489,  中金黄金,  2003-08-14,345113.72,345113.72,  
600490,  鹏欣资源,600490,  鹏欣资源,  2003-06-26,168018.34,147900,  
600491,  龙元建设,600491,  龙元建设,  2004-05-24,126210,94760,  
600493,  凤竹纺织,600493,  凤竹纺织,  2004-04-21,27200,27200,  
600495,  晋西车轴,600495,  晋西车轴,  2004-05-26,120819.09,120819.09,  
600496,  精工钢构,600496,  精工钢构,  2002-06-05,151044.52,151044.52,  
600497,  驰宏锌锗,600497,  驰宏锌锗,  2004-04-20,430989.82,333512.18,  
600498,  烽火通信,600498,  烽火通信,  2001-08-23,104627.3,99568.73,  
600499,  科达洁能,600499,  科达洁能,  2002-10-10,141146.43,137747.34,  
600500,  中化国际,600500,  中化国际,  2000-03-01,208301.27,172312.47,  
600501,  航天晨光,600501,  航天晨光,  2001-06-15,42128.36,40688.36,  
600502,  安徽水利,600502,  安徽水利,  2003-04-15,90424.72,90424.72,  
600503,  华丽家族,600503,  华丽家族,  2002-07-09,160229,156269.07,  
600505,  西昌电力,600505,  西昌电力,  2002-05-30,36456.75,36456.75,  
600506,  香梨股份,600506,  香梨股份,  2001-12-26,14770.69,14770.69,  
600507,  方大特钢,600507,  方大特钢,  2003-09-30,132609.3,132609.3,  
600508,  上海能源,600508,  上海能源,  2001-08-29,72271.8,72271.8,  
600509,  天富能源,600509,  天富能源,  2002-02-28,90569.66,90569.66,  
600510,  黑牡丹,600510,  黑牡丹,  2002-06-18,104709.5,79552.27,  
600511,  国药股份,600511,  国药股份,  2002-11-27,47880,27764.34,  
600512,  腾达建设,600512,  腾达建设,  2002-12-26,159890.28,97080.55,  
600513,  联环药业,600513,  联环药业,  2003-03-19,21958.17,21958.17,  
600515,  海航基础,600515,  海航基础,  2002-08-06,390759.25,42277.41,  
600516,  方大炭素,600516,  方大炭素,  2002-08-30,171916.04,171916.04,  
600517,  置信电气,600517,  置信电气,  2003-10-10,135616.78,124452.23,  
600518,  康美药业,600518,  康美药业,  2001-03-19,494722.37,439742.9,  
600519,  贵州茅台,600519,  贵州茅台,  2001-08-27,125619.78,125619.78,  
600520,  *ST中发,600520,  *ST中发,  2002-01-08,15843,15389,  
600521,  华海药业,600521,  华海药业,  2003-03-04,104256.04,102433.44,  
600522,  中天科技,600522,  中天科技,  2002-10-24,306607.25,227584.41,  
600523,  贵航股份,600523,  贵航股份,  2001-12-27,28879.38,28860.33,  
600525,  长园集团,600525,  长园集团,  2002-12-02,131731.14,111247.98,  
600526,  菲达环保,600526,  菲达环保,  2002-07-22,54740.47,40688.95,  
600527,  江南高纤,600527,  江南高纤,  2003-11-27,80208.94,80208.94,  
600528,  中铁二局,600528,  中铁二局,  2001-05-28,184300.27,145920,  
600529,  山东药玻,600529,  山东药玻,  2002-06-03,30355.5,25738.01,  
600530,  交大昂立,600530,  交大昂立,  2001-07-02,78000,78000,  
600531,  豫光金铅,600531,  豫光金铅,  2002-07-30,109024.26,88575.23,  
600532,  宏达矿业,600532,  宏达矿业,  2002-10-31,51606.57,39623.44,  
600533,  栖霞建设,600533,  栖霞建设,  2002-03-28,105000,105000,  
600535,  天士力,600535,  天士力,  2002-08-23,108047.59,103284.27,  
600536,  中国软件,600536,  中国软件,  2002-05-17,49456.28,49456.28,  
600537,  亿晶光电,600537,  亿晶光电,  2003-01-23,117635.93,117635.93,  
600538,  国发股份,600538,  国发股份,  2003-01-14,46440.12,27921.6,  
600539,  ST狮头,600539,  ST狮头,  2001-08-24,23000,23000,  
600540,  新赛股份,600540,  新赛股份,  2004-01-07,47092.33,46312.33,  
600543,  莫高股份,600543,  莫高股份,  2004-03-24,32112,32112,  
600545,  新疆城建,600545,  新疆城建,  2003-12-03,67578.58,67578.58,  
600546,  *ST山煤,600546,  *ST山煤,  2003-07-31,198245.61,198245.61,  
600547,  山东黄金,600547,  山东黄金,  2003-08-28,185711.88,142307.24,  
600548,  深高速,600548,  深高速,  2001-12-25,218077.03,218077.03,  
600549,  厦门钨业,600549,  厦门钨业,  2002-11-07,108157.4,88657.4,  
600550,  保变电气,600550,  保变电气,  2001-02-28,153460.71,137299.09,  
600551,  时代出版,600551,  时代出版,  2002-09-05,50582.53,50582.53,  
600552,  凯盛科技,600552,  凯盛科技,  2002-11-08,38352.48,37044.7,  
600555,  海航创新,600555,  海航创新,  2001-03-28,130350,130350,  
600556,  ST慧球,600556,  ST慧球,  2001-08-07,39479.37,39479.37,  
600557,  康缘药业,600557,  康缘药业,  2002-09-18,61644.91,44223.42,  
600558,  大西洋,600558,  大西洋,  2001-02-27,89760.48,82872.46,  
600559,  老白干酒,600559,  老白干酒,  2002-10-29,43806.02,35000,  
600560,  金自天正,600560,  金自天正,  2002-09-19,22364.55,22364.55,  
600561,  江西长运,600561,  江西长运,  2002-07-16,23706.4,23706.4,  
600562,  国睿科技,600562,  国睿科技,  2003-01-28,47873.13,32764.59,  
600563,  法拉电子,600563,  法拉电子,  2002-12-10,22500,22500,  
600565,  迪马股份,600565,  迪马股份,  2002-07-23,241886,147220.26,  
600566,  济川药业,600566,  济川药业,  2001-08-22,80962.4,78145.47,  
600567,  山鹰纸业,600567,  山鹰纸业,  2001-12-18,455125.33,376693.96,  
600568,  中珠医疗,600568,  中珠医疗,  2001-05-18,71173.92,55891.01,  
600569,  安阳钢铁,600569,  安阳钢铁,  2001-08-20,239368.45,239368.45,  
600570,  恒生电子,600570,  恒生电子,  2003-12-16,61780.52,61780.52,  
600571,  信雅达,600571,  信雅达,  2002-11-01,43967.92,41987.21,  
600572,  康恩贝,600572,  康恩贝,  2004-04-12,251073,205773.81,  
600573,  惠泉啤酒,600573,  惠泉啤酒,  2003-02-26,25000,25000,  
600575,  皖江物流,600575,  皖江物流,  2003-03-28,390811.02,142320,  
600576,  万家文化,600576,  万家文化,  2003-02-20,63496.86,47980.48,  
600577,  精达股份,600577,  精达股份,  2002-09-11,195532.42,141913.12,  
600578,  京能电力,600578,  京能电力,  2002-05-10,461732.1,461732.1,  
600579,  天华院,600579,  天华院,  2002-08-09,41063.6,37088.16,  
600580,  卧龙电气,600580,  卧龙电气,  2002-06-06,128889.96,111052.72,  
600581,  *ST八钢,600581,  *ST八钢,  2002-08-16,76644.89,76644.89,  
600582,  天地科技,600582,  天地科技,  2002-05-15,413858.89,277433.61,  
600583,  海油工程,600583,  海油工程,  2002-02-05,442135.48,442135.48,  
600584,  长电科技,600584,  长电科技,  2003-06-03,103591.48,98457,  
600585,  海螺水泥,600585,  海螺水泥,  2002-02-07,529930.26,529930.26,  
600586,  金晶科技,600586,  金晶科技,  2002-08-15,145889.24,142270.74,  
600587,  新华医疗,600587,  新华医疗,  2002-09-27,40642.81,40346.67,  
600588,  用友网络,600588,  用友网络,  2001-05-18,146429.34,146036.6,  
600589,  广东榕泰,600589,  广东榕泰,  2001-06-12,70530.58,60173,  
600590,  泰豪科技,600590,  泰豪科技,  2002-07-03,66696.06,51614.45,  
600592,  龙溪股份,600592,  龙溪股份,  2002-08-05,39955.36,39955.36,  
600593,  大连圣亚,600593,  大连圣亚,  2002-07-11,9200,9200,  
600594,  益佰制药,600594,  益佰制药,  2004-03-23,79192.74,79192.74,  
600595,  中孚实业,600595,  中孚实业,  2002-06-26,174154.04,174154.04,  
600596,  新安股份,600596,  新安股份,  2001-09-06,67918.46,67918.46,  
600597,  光明乳业,600597,  光明乳业,  2002-08-28,123063.67,122430.2,  
600598,  北大荒,600598,  北大荒,  2002-03-29,177767.99,177767.99,  
600599,  熊猫金控,600599,  熊猫金控,  2001-08-28,16600,16600,  
600600,  青岛啤酒,600600,  青岛啤酒,  1993-08-27,135098.28,135098.28,  
600601,  方正科技,600601,  方正科技,  1990-12-19,219489.12,219489.12,  
600602,  云赛智联,600602,  云赛智联,  1990-12-19,132683.51,117294.31,  
600603,  *ST兴业,600603,  *ST兴业,  1992-01-13,52375.58,19464.19,  
600604,  市北高新,600604,  市北高新,  1992-03-27,93665.24,61446.97,  
600605,  汇通能源,600605,  汇通能源,  1992-03-27,14734.46,14734.46,  
600606,  绿地控股,600606,  绿地控股,  1992-03-27,1216815.44,322336.83,  
600608,  上海科技,600608,  上海科技,  1992-03-27,32886.14,31837.14,  
600609,  金杯汽车,600609,  金杯汽车,  1992-07-24,109266.71,109266.71,  
600610,  中毅达,600610,  中毅达,  1992-08-05,107127.46,73593.46,  
600611,  大众交通,600611,  大众交通,  1992-08-07,236412.29,236412.29,  
600612,  老凤祥,600612,  老凤祥,  1992-08-14,52311.78,52311.78,  
600613,  神奇制药,600613,  神奇制药,  1992-08-20,53407.16,53407.16,  
600614,  鹏起科技,600614,  鹏起科技,  1992-08-28,175277.38,142084.33,  
600615,  丰华股份,600615,  丰华股份,  1992-09-10,18802.05,18762.45,  
600616,  金枫酒业,600616,  金枫酒业,  1992-09-29,51461.92,48803.76,  
600617,  国新能源,600617,  国新能源,  1992-10-13,108466.37,100816.37,  
600618,  氯碱化工,600618,  氯碱化工,  1992-11-13,115640,115640,  
600619,  海立股份,600619,  海立股份,  1992-11-13,86631.07,74474.02,  
600620,  天宸股份,600620,  天宸股份,  1992-11-17,68667.71,68667.71,  
600621,  华鑫股份,600621,  华鑫股份,  1992-12-02,52408.24,52408.24,  
600622,  嘉宝集团,600622,  嘉宝集团,  1992-12-03,68260.6,51430.38,  
600623,  华谊集团,600623,  华谊集团,  1992-12-04,211743.09,117664.59,  
600624,  复旦复华,600624,  复旦复华,  1993-01-05,68471.2,58331.2,  
600626,  申达股份,600626,  申达股份,  1993-01-07,71024.28,71024.28,  
600628,  新世界,600628,  新世界,  1993-01-09,64687.54,53179.93,  
600629,  华建集团,600629,  华建集团,  1993-02-09,35906.02,34799.98,  
600630,  龙头股份,600630,  龙头股份,  1993-02-09,42486.16,42486.16,  
600633,  浙报传媒,600633,  浙报传媒,  1993-03-04,130192.4,118828.76,  
600634,  中技控股,600634,  中技控股,  1993-03-04,57573.21,57573.21,  
600635,  大众公用,600635,  大众公用,  1993-03-04,295243.47,295243.47,  
600636,  三爱富,600636,  三爱富,  1993-03-16,44694.19,42613.17,  
600637,  东方明珠,600637,  东方明珠,  1993-03-16,264173.52,217989.83,  
600638,  新黄浦,600638,  新黄浦,  1993-03-26,56116.4,56116.4,  
600639,  浦东金桥,600639,  浦东金桥,  1993-03-26,112241.29,97534.25,  
600640,  号百控股,600640,  号百控股,  1993-04-07,53536.45,53536.45,  
600641,  万业企业,600641,  万业企业,  1993-04-07,80615.87,80615.87,  
600642,  申能股份,600642,  申能股份,  1993-04-16,455203.83,455203.83,  
600643,  爱建集团,600643,  爱建集团,  1993-04-26,143713.98,143402.79,  
600644,  乐山电力,600644,  乐山电力,  1993-04-26,53840.07,32648.01,  
600645,  中源协和,600645,  中源协和,  1993-05-04,38609.13,35446.14,  
600647,  同达创业,600647,  同达创业,  1993-05-04,13914.36,13914.36,  
600648,  外高桥,600648,  外高桥,  1993-05-04,113534.91,113534.91,  
600649,  城投控股,600649,  城投控股,  1993-05-18,323211.95,309312.35,  
600650,  锦江投资,600650,  锦江投资,  1993-06-07,55161.01,55161.01,  
600651,  飞乐音响,600651,  飞乐音响,  1986-09-26,99193.69,76862.19,  
600652,  游久游戏,600652,  游久游戏,  1990-12-19,83270.35,64379.36,  
600653,  申华控股,600653,  申华控股,  1990-12-19,194638.03,174638.03,  
600654,  中安消,600654,  中安消,  1990-12-19,128302.1,75504.32,  
600655,  豫园商城,600655,  豫园商城,  1992-09-02,143732.2,143732.2,  
600657,  信达地产,600657,  信达地产,  1993-05-24,152426.04,152426.04,  
600658,  电子城,600658,  电子城,  1993-05-24,79898.93,58009.74,  
600660,  福耀玻璃,600660,  福耀玻璃,  1993-06-10,250861.75,250861.75,  
600661,  新南洋,600661,  新南洋,  1993-06-14,25907.65,18140.01,  
600662,  强生控股,600662,  强生控股,  1993-06-14,105336.22,105336.22,  
600663,  陆家嘴,600663,  陆家嘴,  1993-06-28,336183.12,336183.12,  
600664,  哈药股份,600664,  哈药股份,  1993-06-29,254124.33,249272.83,  
600665,  天地源,600665,  天地源,  1993-07-09,86412.25,86412.25,  
600666,  奥瑞德,600666,  奥瑞德,  1993-07-12,76707.89,49669.84,  
600667,  太极实业,600667,  太极实业,  1993-07-28,210619.02,119127.43,  
600668,  尖峰集团,600668,  尖峰集团,  1993-07-28,34408.38,34408.38,  
600671,  天目药业,600671,  天目药业,  1993-08-23,12177.89,12172.05,  
600673,  东阳光科,600673,  东阳光科,  1993-09-17,246887.39,245741.62,  
600674,  川投能源,600674,  川投能源,  1993-09-24,440214.05,440214.05,  
600675,  *ST中企,600675,  *ST中企,  1993-09-24,186705.94,186705.94,  
600676,  交运股份,600676,  交运股份,  1993-09-28,102849.29,86237.39,  
600677,  航天通信,600677,  航天通信,  1993-09-28,52179.17,41642.81,  
600678,  四川金顶,600678,  四川金顶,  1993-10-08,34899,34899,  
600679,  上海凤凰,600679,  上海凤凰,  1993-10-08,40219.89,35823.96,  
600680,  上海普天,600680,  上海普天,  1993-10-18,38222.53,38222.53,  
600681,  百川能源,600681,  百川能源,  1993-10-18,96415.75,24933.41,  
600682,  南京新百,600682,  南京新百,  1993-10-18,110131.02,72583.89,  
600683,  京投发展,600683,  京投发展,  1993-10-25,74077.76,74077.76,  
600684,  珠江实业,600684,  珠江实业,  1993-10-28,71121.73,71121.73,  
600685,  中船防务,600685,  中船防务,  1993-10-28,141350.64,114140.71,  
600686,  金龙汽车,600686,  金龙汽车,  1993-11-08,60673.85,44259.71,  
600687,  刚泰控股,600687,  刚泰控股,  1993-11-08,148871.53,107853.94,  
600688,  上海石化,600688,  上海石化,  1993-11-08,1080000,1080000,  
600689,  上海三毛,600689,  上海三毛,  1993-11-08,20099.13,20099.13,  
600690,  青岛海尔,600690,  青岛海尔,  1993-11-19,609763.07,549141.67,  
600691,  阳煤化工,600691,  阳煤化工,  1993-11-19,175678.69,175639.09,  
600692,  亚通股份,600692,  亚通股份,  1993-11-19,35176.41,25501.05,  
600693,  东百集团,600693,  东百集团,  1993-11-22,89822.91,68546.36,  
600694,  大商股份,600694,  大商股份,  1993-11-22,29371.87,29371.87,  
600695,  绿庭投资,600695,  绿庭投资,  1993-11-22,71113.21,71113.21,  
600696,  匹凸匹,600696,  匹凸匹,  1993-12-06,34056.56,34056.56,  
600697,  欧亚集团,600697,  欧亚集团,  1993-12-06,15908.81,15515.6,  
600698,  湖南天雁,600698,  湖南天雁,  1993-12-06,97181.74,66123.37,  
600699,  均胜电子,600699,  均胜电子,  1993-12-06,94928.9,68936.98,  
600701,  工大高新,600701,  工大高新,  1996-05-28,103473.52,49878.19,  
600702,  沱牌舍得,600702,  沱牌舍得,  1996-05-24,33730,33730,  
600703,  三安光电,600703,  三安光电,  1996-05-28,407842.49,407842.49,  
600704,  物产中大,600704,  物产中大,  1996-06-06,287112.16,89179.69,  
600705,  中航资本,600705,  中航资本,  1996-05-16,897632.58,761855.11,  
600706,  曲江文旅,600706,  曲江文旅,  1996-05-16,17950.97,17790.87,  
600707,  彩虹股份,600707,  彩虹股份,  1996-05-20,73675.77,73603.77,  
600708,  光明地产,600708,  光明地产,  1996-06-06,131872,75088.92,  
600711,  盛屯矿业,600711,  盛屯矿业,  1996-05-31,149705.23,145674.73,  
600712,  南宁百货,600712,  南宁百货,  1996-06-26,54465.54,53795.95,  
600713,  南京医药,600713,  南京医药,  1996-07-01,89742.56,69358.07,  
600714,  金瑞矿业,600714,  金瑞矿业,  1996-06-06,28817.63,28203.96,  
600715,  文投控股,600715,  文投控股,  1996-07-01,164912.9,44851.2,  
600716,  凤凰股份,600716,  凤凰股份,  1996-07-02,93606.06,91022.08,  
600717,  天津港,600717,  天津港,  1996-06-14,167476.91,167476.91,  
600718,  东软集团,600718,  东软集团,  1996-06-18,124319.77,123197.78,  
600719,  大连热电,600719,  大连热电,  1996-07-16,40459.96,40459.96,  
600720,  祁连山,600720,  祁连山,  1996-07-16,77629.03,77616.27,  
600721,  *ST百花,600721,  *ST百花,  1996-06-26,40038.64,24852.43,  
600722,  金牛化工,600722,  金牛化工,  1996-06-26,68031.97,68031.97,  
600723,  首商股份,600723,  首商股份,  1996-07-16,65840.76,65806.96,  
600724,  宁波富达,600724,  宁波富达,  1996-07-16,144524.11,144494.27,  
600725,  *ST云维,600725,  *ST云维,  1996-07-02,123247,123247,  
600726,  华电能源,600726,  华电能源,  1996-07-01,196667.52,196667.52,  
600727,  鲁北化工,600727,  鲁北化工,  1996-07-02,35098.66,35092.66,  
600728,  佳都科技,600728,  佳都科技,  1996-07-16,159884.49,132877.9,  
600729,  重庆百货,600729,  重庆百货,  1996-07-02,40652.85,40642.65,  
600730,  中国高科,600730,  中国高科,  1996-07-26,58665.6,58665.6,  
600731,  湖南海利,600731,  湖南海利,  1996-08-02,32731.41,32665.31,  
600733,  S前锋,600733,  S前锋,  1996-08-16,19758.6,7560,  
600734,  实达集团,600734,  实达集团,  1996-08-08,62351.58,35110.84,  
600735,  新华锦,600735,  新华锦,  1996-07-26,37599.23,37599.23,  
600736,  苏州高新,600736,  苏州高新,  1996-08-15,119429.29,113895.09,  
600737,  中粮糖业,600737,  中粮糖业,  1996-07-31,205187.62,132266.35,  
600738,  兰州民百,600738,  兰州民百,  1996-08-02,36886.76,36819.86,  
600739,  辽宁成大,600739,  辽宁成大,  1996-08-19,152970.98,136470.98,  
600740,  山西焦化,600740,  山西焦化,  1996-08-08,76570,65683.28,  
600741,  华域汽车,600741,  华域汽车,  1996-08-26,315272.4,286650.91,  
600742,  一汽富维,600742,  一汽富维,  1996-08-26,42304.68,42304.68,  
600743,  华远地产,600743,  华远地产,  1996-09-09,234610.09,234610.09,  
600744,  华银电力,600744,  华银电力,  1996-09-05,178112.43,82763.44,  
600745,  中茵股份,600745,  中茵股份,  1996-08-28,48332.04,48332.04,  
600746,  江苏索普,600746,  江苏索普,  1996-09-18,30642.15,30466.09,  
600747,  大连控股,600747,  大连控股,  1996-09-16,146432.84,106432.84,  
600748,  上实发展,600748,  上实发展,  1996-09-25,184456.29,140838.21,  
600749,  西藏旅游,600749,  西藏旅游,  1996-10-15,18913.79,18913.79,  
600750,  江中药业,600750,  江中药业,  1996-09-23,30000,30000,  
600751,  天海投资,600751,  天海投资,  1996-09-09,289933.78,229733.11,  
600753,  东方银星,600753,  东方银星,  1996-09-27,12800,12800,  
600754,  锦江股份,600754,  锦江股份,  1996-10-11,95793.64,60324.07,  
600755,  厦门国贸,600755,  厦门国贸,  1996-10-03,166450.76,166450.76,  
600756,  浪潮软件,600756,  浪潮软件,  1996-09-23,32409.88,32409.88,  
600757,  长江传媒,600757,  长江传媒,  1996-10-03,121365.03,121349.71,  
600758,  红阳能源,600758,  红阳能源,  1996-10-29,133140.89,56339.52,  
600759,  洲际油气,600759,  洲际油气,  1996-10-08,226350.75,158082.93,  
600760,  *ST黑豹,600760,  *ST黑豹,  1996-10-11,34494.51,34494.51,  
600761,  安徽合力,600761,  安徽合力,  1996-10-09,61681.73,61681.73,  
600763,  通策医疗,600763,  通策医疗,  1996-10-30,32064,32064,  
600764,  中电广通,600764,  中电广通,  1996-11-04,32972.7,32972.7,  
600765,  中航重机,600765,  中航重机,  1996-11-06,77800.32,77800.32,  
600766,  园城黄金,600766,  园城黄金,  1996-10-28,22422.68,22393.21,  
600767,  运盛医疗,600767,  运盛医疗,  1996-11-15,34101.02,34091.02,  
600768,  宁波富邦,600768,  宁波富邦,  1996-11-11,13374.72,13374.72,  
600769,  祥龙电业,600769,  祥龙电业,  1996-11-01,37497.72,37497.72,  
600770,  综艺股份,600770,  综艺股份,  1996-11-20,130000,110460,  
600771,  广誉远,600771,  广誉远,  1996-11-05,35311.13,24380.84,  
600773,  西藏城投,600773,  西藏城投,  1996-11-08,72921.37,72921.37,  
600774,  汉商集团,600774,  汉商集团,  1996-11-08,17457.54,17442.9,  
600775,  南京熊猫,600775,  南京熊猫,  1996-11-18,91383.85,91383.85,  
600776,  东方通信,600776,  东方通信,  1996-11-26,125600.01,125600.01,  
600777,  新潮能源,600777,  新潮能源,  1996-11-21,405123.66,237660.85,  
600778,  友好集团,600778,  友好集团,  1996-12-03,31149.14,31108.67,  
600779,  水井坊,600779,  水井坊,  1996-12-06,48854.57,48854.57,  
600780,  通宝能源,600780,  通宝能源,  1996-12-05,114650.25,114650.25,  
600781,  辅仁药业,600781,  辅仁药业,  1996-12-18,17759.29,17759.29,  
600782,  新钢股份,600782,  新钢股份,  1996-12-25,278689.62,278689.62,  
600783,  鲁信创投,600783,  鲁信创投,  1996-12-25,74435.93,74435.93,  
600784,  鲁银投资,600784,  鲁银投资,  1996-12-25,56817.78,49661.37,  
600785,  新华百货,600785,  新华百货,  1997-01-08,22563.13,20743.13,  
600787,  中储股份,600787,  中储股份,  1997-01-21,219980.1,185982.84,  
600789,  鲁抗医药,600789,  鲁抗医药,  1997-02-26,58157.55,58157.55,  
600790,  轻纺城,600790,  轻纺城,  1997-02-28,104699.35,104699.35,  
600791,  京能置业,600791,  京能置业,  1997-01-30,45288,45231.37,  
600792,  云煤能源,600792,  云煤能源,  1997-01-23,98992.36,98992.36,  
600793,  宜宾纸业,600793,  宜宾纸业,  1997-02-20,10530,10530,  
600794,  保税科技,600794,  保税科技,  1997-03-06,121215.22,110277.42,  
600795,  国电电力,600795,  国电电力,  1997-03-18,1965039.78,1965039.78,  
600796,  钱江生化,600796,  钱江生化,  1997-04-08,30140.21,30140.21,  
600797,  浙大网新,600797,  浙大网新,  1997-04-18,91404.33,83074.7,  
600798,  宁波海运,600798,  宁波海运,  1997-04-23,103085.09,103085.09,  
600800,  天津磁卡,600800,  天津磁卡,  1993-12-06,61127.1,61095.6,  
600801,  华新水泥,600801,  华新水泥,  1994-01-03,149757.13,149757.13,  
600802,  福建水泥,600802,  福建水泥,  1994-01-03,38187.37,38187.37,  
600803,  新奥股份,600803,  新奥股份,  1994-01-03,98578.5,98578.5,  
600804,  鹏博士,600804,  鹏博士,  1994-01-03,141406.18,138960.96,  
600805,  悦达投资,600805,  悦达投资,  1994-01-03,85089.45,84925.33,  
600806,  *ST昆机,600806,  *ST昆机,  1994-01-03,53108.11,53108.11,  
600807,  天业股份,600807,  天业股份,  1994-01-03,88463.47,64411.97,  
600808,  马钢股份,600808,  马钢股份,  1994-01-06,770068.12,770068.12,  
600809,  山西汾酒,600809,  山西汾酒,  1994-01-06,86584.83,86584.83,  
600810,  神马股份,600810,  神马股份,  1994-01-06,44228,44228,  
600811,  东方集团,600811,  东方集团,  1994-01-06,285736.62,166680.54,  
600812,  华北制药,600812,  华北制药,  1994-01-14,163080.47,137857.76,  
600814,  杭州解百,600814,  杭州解百,  1994-01-14,71502.68,31038.3,  
600815,  厦工股份,600815,  厦工股份,  1994-01-28,95897,95897,  
600816,  安信信托,600816,  安信信托,  1994-01-28,207164.32,113527.44,  
600817,  *ST宏盛,600817,  *ST宏盛,  1994-01-28,16091.01,15567.91,  
600818,  中路股份,600818,  中路股份,  1994-01-28,32144.79,32144.79,  
600819,  耀皮玻璃,600819,  耀皮玻璃,  1994-01-28,93491.61,93491.61,  
600820,  隧道股份,600820,  隧道股份,  1994-01-28,314409.61,314409.61,  
600821,  津劝业,600821,  津劝业,  1994-01-28,41626.82,41626.82,  
600822,  上海物贸,600822,  上海物贸,  1994-02-04,49597.29,49597.29,  
600823,  世茂股份,600823,  世茂股份,  1994-02-04,267940.59,267940.59,  
600824,  益民集团,600824,  益民集团,  1994-02-04,105402.71,105402.71,  
600825,  新华传媒,600825,  新华传媒,  1994-02-04,104488.79,104488.79,  
600826,  兰生股份,600826,  兰生股份,  1994-02-04,42064.23,42064.23,  
600827,  百联股份,600827,  百联股份,  1994-02-04,178416.81,172249.58,  
600828,  茂业商业,600828,  茂业商业,  1994-02-24,173198.25,56981.73,  
600829,  人民同泰,600829,  人民同泰,  1994-02-24,57988.86,57988.86,  
600830,  香溢融通,600830,  香溢融通,  1994-02-24,45432.27,45432.27,  
600831,  广电网络,600831,  广电网络,  1994-02-24,60496.77,56343.85,  
600833,  第一医药,600833,  第一医药,  1994-02-24,22308.63,22308.63,  
600834,  申通地铁,600834,  申通地铁,  1994-02-24,47738.19,47738.19,  
600835,  上海机电,600835,  上海机电,  1994-02-24,102273.93,102273.93,  
600836,  界龙实业,600836,  界龙实业,  1994-02-24,66275.31,65302.41,  
600837,  海通证券,600837,  海通证券,  1994-02-24,1150170,1150170,  
600838,  上海九百,600838,  上海九百,  1994-02-24,40088.2,40088.2,  
600839,  四川长虹,600839,  四川长虹,  1994-03-11,461624.42,460999.78,  
600841,  上柴股份,600841,  上柴股份,  1994-03-11,86668.98,86668.98,  
600843,  上工申贝,600843,  上工申贝,  1994-03-11,54858.96,54858.96,  
600844,  丹化科技,600844,  丹化科技,  1994-03-11,101652.42,77862.06,  
600845,  宝信软件,600845,  宝信软件,  1994-03-11,78324.92,72696.41,  
600846,  同济科技,600846,  同济科技,  1994-03-11,62476.15,62476.15,  
